end_x,end_y,error
243,12,0.0
246,12,0.0
249,12,0.0
252,12,0.0
255,12,0.0
258,12,0.0
261,12,0.0
264,12,0.0
267,12,0.0
270,12,0.0
273,12,0.0
276,12,0.0
279,12,0.0
282,12,0.0
285,12,0.0
288,12,0.0
291,12,0.0
294,12,0.0
297,12,0.0
300,12,0.0
303,12,0.0
306,12,0.0
309,12,0.0
312,12,0.0
315,12,0.0
318,12,0.0
321,12,0.0
324,12,0.0
327,12,0.0
330,12,0.0
333,12,0.0
336,12,0.0
339,12,0.0
341,12,0.0
3,15,0.0
6,15,0.0
9,15,0.0
12,15,0.0
15,15,0.0
18,15,0.0
21,15,0.0
24,15,0.0
27,15,0.0
30,15,0.0
33,15,0.0
36,15,0.0
39,15,0.0
42,15,0.0
45,15,0.0
48,15,0.0
51,15,0.0
54,15,0.0
57,15,0.0
60,15,0.0
63,15,0.0
66,15,0.0
69,15,0.0
72,15,0.0
75,15,0.0
78,15,0.0
81,15,0.0
84,15,0.0
87,15,0.0
90,15,0.0
93,15,0.0
96,15,0.0
99,15,0.0
102,15,0.0
105,15,0.0
108,15,0.0
111,15,0.0
114,15,0.0
117,15,0.0
120,15,0.0
123,15,0.0
126,15,0.0
129,15,0.0
132,15,0.0
135,15,0.0
138,15,0.0
141,15,0.0
144,15,0.0
147,15,0.0
150,15,0.0
153,15,0.0
156,15,0.0
159,15,0.0
162,15,0.0
165,15,0.0
168,15,0.0
171,15,0.0
174,15,0.0
177,15,0.0
180,15,0.0
183,15,0.0
186,15,0.0
189,15,0.0
192,15,0.0
195,15,0.0
198,15,0.0
201,15,0.0
204,15,0.0
207,15,0.0
210,15,0.0
213,15,0.0
216,15,0.0
219,15,0.0
222,15,0.0
225,15,0.0
228,15,0.0
231,15,0.0
234,15,0.0
237,15,0.0
240,15,0.0
243,15,0.0
246,15,0.0
249,15,0.0
252,15,0.0
255,15,0.0
258,15,0.0
261,15,0.0
264,15,0.0
267,15,0.0
270,15,0.0
273,15,0.0
276,15,0.0
279,15,0.0
282,15,0.0
285,15,0.0
288,15,0.0
291,15,0.0
294,15,0.0
297,15,0.0
300,15,0.0
303,15,0.0
306,15,0.0
309,15,0.0
312,15,0.0
315,15,0.0
318,15,0.0
321,15,0.0
324,15,0.0
327,15,0.0
330,15,0.0
333,15,0.0
336,15,0.0
339,15,0.0
341,15,0.0
3,18,0.0
6,18,0.0
9,18,0.0
12,18,0.0
15,18,0.0
18,18,-1.6381593810187445
21,18,-2.2972801526387534
24,18,-2.1125368542141385
27,18,-1.9547474914126926
30,18,-1.8381777869330511
33,18,-1.7406622833675809
36,18,-1.6714346408843994
39,18,-1.6062343915303547
42,18,-1.5470445950826008
45,18,-1.512749883863661
48,18,-1.4797142876519098
51,18,-1.471951961517334
54,18,-1.4635522895389133
57,18,-1.4563942220475938
60,18,-1.4551209343804254
63,18,-1.4574512375725641
66,18,-1.4711116684807672
69,18,-1.4773970974816217
72,18,-1.4673663510216608
75,18,-1.4467278056674533
78,18,-1.4271759192148845
81,18,-1.3842060301038954
84,18,-1.3364865647421942
87,18,-1.287108341852824
90,18,-1.2377614577611287
93,18,-1.191504266526964
96,18,-1.1571141878763835
99,18,-1.1250470611784193
102,18,-1.0936343802346125
105,18,-1.0628742906782362
108,18,-1.032033125559489
111,18,-1.0046085119247437
114,18,-0.9767666392856174
117,18,-0.956918478012085
120,18,-0.9321181641684638
123,18,-0.9129129383299086
126,18,-0.8826608525382148
129,18,-0.8529327180650499
132,18,-0.825741622183058
135,18,-0.7975757254494561
138,18,-0.7756468454996744
141,18,-0.7459969454341464
144,18,-0.728058808379703
147,18,-0.7046557068824768
150,18,-0.6889050271775987
153,18,-0.6620200739966499
156,18,-0.6434595319959853
159,18,-0.6179779569307963
162,18,-0.5950642161899142
165,18,-0.575656016667684
168,18,-0.5527805752224393
171,18,-0.5398398571544223
174,18,-0.5065137479040358
177,18,-0.48377029101053876
180,18,-0.4547510610686408
183,18,-0.4293924868106842
186,18,-0.4081043667263455
189,18,-0.3935244745678372
192,18,-0.3735326925913493
195,18,-0.35477999846140545
198,18,-0.34254931741290623
201,18,-0.32786985900666976
204,18,-0.3159606092505985
207,18,-0.3017166554927826
210,18,-0.291268269220988
213,18,-0.2790835367308723
216,18,-0.2619001120328903
219,18,-0.24716389841503567
222,18,-0.2313054617908266
225,18,-0.21562452614307404
228,18,-0.196437891986635
231,18,-0.1875404136048423
234,18,-0.1887764400906033
237,18,-0.18852296471595764
240,18,-0.18625681433412763
243,18,-0.1826227539115482
246,18,-0.18419185446368325
249,18,-0.1781190832455953
252,18,-0.18067427476247153
255,18,-0.18960366977585685
258,18,-0.20575360788239372
261,18,-0.22962124645709991
264,18,-0.2577434513303969
267,18,-0.28897642758157516
270,18,-0.32560720708635116
273,18,-0.36342891719606185
276,18,-0.41124918725755477
279,18,-0.45887205998102826
282,18,-0.4986034896638658
285,18,-0.532889167467753
288,18,-0.5589310460620456
291,18,-0.5756821698612637
294,18,-0.567605627907647
297,18,-0.5555309057235718
300,18,-0.5515890518824259
303,18,-0.550037337674035
306,18,-0.5473839971754286
309,18,-0.5578880972332425
312,18,-0.5828589267200894
315,18,-0.602418495549096
318,18,-0.6336898273891873
321,18,-0.657236185338762
324,18,-0.7057699892255995
327,18,-0.5120398998260498
330,18,0.0
333,18,0.0
336,18,0.0
339,18,0.0
341,18,0.0
3,21,0.0
6,21,0.0
9,21,0.0
12,21,0.0
15,21,0.0
18,21,-2.297690603468153
21,21,-3.2138713465796576
24,21,-2.9672700034247503
27,21,-2.7675985760158963
30,21,-2.6354172229766846
33,21,-2.5294211440616183
36,21,-2.4561791684892444
39,21,-2.3872308995988636
42,21,-2.3241762850019665
45,21,-2.297946956422594
48,21,-2.2773154046800403
51,21,-2.2888564003838434
54,21,-2.277481926812066
57,21,-2.2549794250064426
60,21,-2.2298215760125055
63,21,-2.1928168402777777
66,21,-2.1583788130018444
69,21,-2.111446075969272
72,21,-2.0402986341052585
75,21,-1.942777196566264
78,21,-1.8561310238308377
81,21,-1.745284186469184
84,21,-1.6494317452112834
87,21,-1.560197605027093
90,21,-1.4771990378697712
93,21,-1.3952578041288588
96,21,-1.3333380884594388
99,21,-1.272833572493659
102,21,-1.2093261612786188
105,21,-1.1517032716009352
108,21,-1.0894666380352445
111,21,-1.0328213903639052
114,21,-0.9783498644828796
117,21,-0.9382292760743035
120,21,-0.8933732244703505
123,21,-0.859744648138682
126,21,-0.8196906116273668
129,21,-0.7776954770088196
132,21,-0.7355841795603434
135,21,-0.6897377404901717
138,21,-0.6544898913966285
141,21,-0.6135812434885237
144,21,-0.5820995536115434
147,21,-0.5401685469680362
150,21,-0.5112305283546448
153,21,-0.47032806277275085
156,21,-0.4338507288032108
159,21,-0.39476833244164783
162,21,-0.3597697483168708
165,21,-0.3238604664802551
168,21,-0.2882930321825875
171,21,-0.25918881719311077
174,21,-0.20722395398964485
177,21,-0.17477259865134126
180,21,-0.13374237219492593
183,21,-0.09571081234349145
186,21,-0.05967436358332634
189,21,-0.032617441171573267
192,21,-0.0030912405086888205
195,21,0.027338841723071203
198,21,0.048308148980140686
201,21,0.06328829791810778
204,21,0.08294574999146992
207,21,0.11036273588736852
210,21,0.12885056849983004
213,21,0.15644464020927748
216,21,0.18016016535047027
219,21,0.19789467736457786
222,21,0.21255182050582436
225,21,0.22592807830207878
228,21,0.24372689757082197
231,21,0.2531415828400188
234,21,0.24876511676443946
237,21,0.2512398610512416
240,21,0.2545102760195732
243,21,0.24386129569676188
246,21,0.22646711766719818
249,21,0.2227317053410742
252,21,0.20309329446819094
255,21,0.17527936419679058
258,21,0.13411785447452632
261,21,0.07412859342164463
264,21,0.011778407730162144
267,21,-0.06112727760854694
270,21,-0.13781785576914748
273,21,-0.2059650719165802
276,21,-0.2885640660921733
279,21,-0.3778283331129286
282,21,-0.4644022054142422
285,21,-0.5633110337787204
288,21,-0.6593801975250244
291,21,-0.7423945003085666
294,21,-0.7877873778343201
297,21,-0.813670814037323
300,21,-0.839505652586619
303,21,-0.8703146047062345
306,21,-0.8795473575592041
309,21,-0.8983637425634596
312,21,-0.9315965241856046
315,21,-0.9417879581451416
318,21,-0.9621308512157865
321,21,-0.9728487067752414
324,21,-0.9994399812486436
327,21,-0.7031659152772691
330,21,0.0
333,21,0.0
336,21,0.0
339,21,0.0
341,21,0.0
3,24,0.0
6,24,0.0
9,24,0.0
12,24,0.0
15,24,0.0
18,24,-2.131571133931478
21,24,-2.9849477344089084
24,24,-2.7760681576199002
27,24,-2.6232415305243597
30,24,-2.5427145428127713
33,24,-2.4824497169918485
36,24,-2.4421322345733643
39,24,-2.400002956390381
42,24,-2.350846423043145
45,24,-2.3218142456478543
48,24,-2.2835011217329235
51,24,-2.26651848687066
54,24,-2.2305972046322293
57,24,-2.1716802385118275
60,24,-2.1005902025434704
63,24,-1.9983298778533936
66,24,-1.8914068672392104
69,24,-1.7871927950117323
72,24,-1.6770557297600641
75,24,-1.5815491146511502
78,24,-1.4975953896840413
81,24,-1.407858755853441
84,24,-1.3255461189481947
87,24,-1.2412468327416315
90,24,-1.14936101436615
93,24,-1.0583619740274217
96,24,-0.9811480906274583
99,24,-0.9075702759954665
102,24,-0.8393509917789035
105,24,-0.7654967109362284
108,24,-0.6925567852126228
111,24,-0.6270883878072103
114,24,-0.5606406198607551
117,24,-0.5014596084753672
120,24,-0.4538726939095391
123,24,-0.41139644384384155
126,24,-0.36501472029421067
129,24,-0.3200051486492157
132,24,-0.2726288404729631
135,24,-0.22454071789979935
138,24,-0.1813509642250008
141,24,-0.13411694242515498
144,24,-0.09042261892722712
147,24,-0.04703021918733915
150,24,-0.01250561031823357
153,24,0.031157870466510456
156,24,0.06474004727270868
159,24,0.11032319938143094
162,24,0.1510986842137451
165,24,0.19041606659690538
168,24,0.23626739159226418
171,24,0.27479492955737644
174,24,0.3224467866950565
177,24,0.35213976601759595
180,24,0.3908989330132802
183,24,0.4309719138675266
186,24,0.47350289093123543
189,24,0.5023248990376791
192,24,0.5390443570084043
195,24,0.5756171113914914
198,24,0.6022649970319536
201,24,0.621205253733529
204,24,0.6412690778573354
207,24,0.6691790057553185
210,24,0.6910936898655362
213,24,0.7139966355429755
216,24,0.7334942619005839
219,24,0.7475462688340081
222,24,0.7489114205042521
225,24,0.7426767945289612
228,24,0.7462064491377937
231,24,0.7501290440559387
234,24,0.7491329511006674
237,24,0.7560412883758545
240,24,0.7578716940350003
243,24,0.7417545384830899
246,24,0.7105946408377753
249,24,0.6874416801664565
252,24,0.6466496487458547
255,24,0.5957739982340071
258,24,0.5258617997169495
261,24,0.43394703997506034
264,24,0.3414280480808682
267,24,0.2363930187291569
270,24,0.13801144104864863
273,24,0.053578531886968345
276,24,-0.03434210529343949
279,24,-0.12635249520341554
282,24,-0.19434541629420388
285,24,-0.2752981980641683
288,24,-0.36119572983847725
291,24,-0.4609382715490129
294,24,-0.5564998520745171
297,24,-0.6433077851931254
300,24,-0.7281783355606927
303,24,-0.8095599479145474
306,24,-0.8447915249400668
309,24,-0.8873523341284858
312,24,-0.9306747714678446
315,24,-0.9516883889834086
318,24,-0.9811970657772489
321,24,-0.9897956980599297
324,24,-0.9777337246470981
327,24,-0.6525230871306525
330,24,0.0
333,24,0.0
336,24,0.0
339,24,0.0
341,24,0.0
3,27,0.0
6,27,0.0
9,27,0.0
12,27,0.0
15,27,0.0
18,27,-1.9820905261569552
21,27,-2.7939685450659857
24,27,-2.632559988233778
27,27,-2.5279926458994546
30,27,-2.4976078934139676
33,27,-2.469624254438612
36,27,-2.431655936770969
39,27,-2.3780520227220325
42,27,-2.3055228657192655
45,27,-2.2467643684811063
48,27,-2.18187149365743
51,27,-2.1309575504726834
54,27,-2.0523385206858316
57,27,-1.9451055394278631
60,27,-1.8174239529503717
63,27,-1.6729143725501165
66,27,-1.561845554245843
69,27,-1.4880379305945501
72,27,-1.4142209026548598
75,27,-1.3427803781297472
78,27,-1.2663352886835735
81,27,-1.1889126698176067
84,27,-1.1131606101989746
87,27,-1.024518569310506
90,27,-0.9234020511309305
93,27,-0.8290662103229098
96,27,-0.7423848046196831
99,27,-0.6564277079370286
102,27,-0.5752991206116147
105,27,-0.48517658644252354
108,27,-0.40179292029804653
111,27,-0.31912808616956073
114,27,-0.24030183421240914
117,27,-0.17315445095300674
120,27,-0.12319089844822884
123,27,-0.07161928361488713
126,27,-0.022608681271473568
129,27,0.02885786278380288
132,27,0.08003972610458732
135,27,0.1232295838288135
138,27,0.179476763225264
141,27,0.2291771156920327
144,27,0.27804887460337746
147,27,0.3304151114490297
150,27,0.37692877815829384
153,27,0.4324925078286065
156,27,0.48699290884865654
159,27,0.5374588469664255
162,27,0.5847122569878896
165,27,0.6321309208869934
168,27,0.6752295229170058
171,27,0.7237393723593818
174,27,0.7790733774503072
177,27,0.8169777062204149
180,27,0.8569831053415934
183,27,0.8901156915558709
186,27,0.9280948042869568
189,27,0.9674880173471239
192,27,1.0039269261889987
195,27,1.050532619158427
198,27,1.0781199799643622
201,27,1.0947383377287123
204,27,1.1128834618462458
207,27,1.1266458630561829
210,27,1.142712328169081
213,27,1.1623693307240803
216,27,1.171734266810947
219,27,1.1776708232031927
222,27,1.1750543117523193
225,27,1.1567382680045233
228,27,1.1522521442837186
231,27,1.1502047512266371
234,27,1.150881912973192
237,27,1.1563823223114014
240,27,1.1504226525624592
243,27,1.122920897271898
246,27,1.084869643052419
249,27,1.0379552576276991
252,27,0.9718272156185574
255,27,0.8947367005878024
258,27,0.8004062838024564
261,27,0.6898182431856791
264,27,0.5748763415548537
267,27,0.454399307568868
270,27,0.33893988529841107
273,27,0.23972948557800716
276,27,0.143218827744325
279,27,0.050863534703643784
282,27,-0.01626923588466727
285,27,-0.08907115666402711
288,27,-0.1618295990758472
291,27,-0.24350341657797495
294,27,-0.32800377408663434
297,27,-0.42144431670506793
300,27,-0.5462924970520867
303,27,-0.6730486883057488
306,27,-0.7233220272594028
309,27,-0.7795204652680291
312,27,-0.8393244942029318
315,27,-0.8855936593479581
318,27,-0.9386689994070265
321,27,-0.9683395624160767
324,27,-0.9724217851956686
327,27,-0.6364380584822761
330,27,0.0
333,27,0.0
336,27,0.0
339,27,0.0
341,27,0.0
3,30,0.0
6,30,0.0
9,30,0.0
12,30,0.0
15,30,0.0
18,30,-1.8588331010606554
21,30,-2.6475129392411976
24,30,-2.5405107074313693
27,30,-2.488974995083279
30,30,-2.4782013098398843
33,30,-2.440281550089518
36,30,-2.382069216834174
39,30,-2.3025677469041614
42,30,-2.2083827124701605
45,30,-2.1155038939581976
48,30,-2.0106471247143216
51,30,-1.9061565266715155
54,30,-1.7635498841603596
57,30,-1.603973666826884
60,30,-1.466030968560113
63,30,-1.3885383076137967
66,30,-1.3241562843322754
69,30,-1.2802236609988742
72,30,-1.228091491593255
75,30,-1.1775138113233778
78,30,-1.1171356042226155
81,30,-1.0635991361406114
84,30,-0.9963747991455926
87,30,-0.9084613455666436
90,30,-0.8057588338851929
93,30,-0.7115791969829135
96,30,-0.6171432203716702
99,30,-0.5173548526234097
102,30,-0.4235248863697052
105,30,-0.32324350542492336
108,30,-0.22864015731546614
111,30,-0.13142060529854563
114,30,-0.04062512692891889
117,30,0.03949292619816131
120,30,0.10256008731408252
123,30,0.16420841879314846
126,30,0.22058866918087006
129,30,0.2779098219341702
132,30,0.3329251441690657
135,30,0.3769538270102607
138,30,0.4414209723472595
141,30,0.4972010486655765
144,30,0.5544285840458341
147,30,0.6132326523462931
150,30,0.6736444698439704
153,30,0.7409790688090854
156,30,0.8114034665955437
159,30,0.8731824623213874
162,30,0.9404393699434068
165,30,1.006783538394504
168,30,1.059318138493432
171,30,1.1164509521590338
174,30,1.1826229492823284
177,30,1.2328182458877563
180,30,1.2772816552056208
183,30,1.3124193218019273
186,30,1.3497047424316406
189,30,1.390951116879781
192,30,1.4175761143366497
195,30,1.447108785311381
198,30,1.46823161178165
201,30,1.4812238481309679
204,30,1.4895088805092707
207,30,1.501207947731018
210,30,1.5063260396321614
213,30,1.514206502172682
216,30,1.5074539581934612
219,30,1.4972545968161688
222,30,1.4857005675633748
225,30,1.4714829126993816
228,30,1.4622680611080594
231,30,1.4540286991331313
234,30,1.448975682258606
237,30,1.433042499754164
240,30,1.4114009671741061
243,30,1.3749042352040608
246,30,1.332501490910848
249,30,1.2711260583665636
252,30,1.1876895030339558
255,30,1.08368808693356
258,30,0.9619728525479635
261,30,0.8379385736253526
264,30,0.7090385357538859
267,30,0.572412735886044
270,30,0.4402935240003798
273,30,0.32451019022199845
276,30,0.2252025587691201
279,30,0.14008444713221657
282,30,0.07229013906584845
285,30,0.0011325107576946418
288,30,-0.05965661836995019
291,30,-0.1340487019883262
294,30,-0.19681921270158556
297,30,-0.2590988145934211
300,30,-0.34593549701902604
303,30,-0.4751085473431481
306,30,-0.550130330853992
309,30,-0.6300610502560934
312,30,-0.711033046245575
315,30,-0.7917375498347812
318,30,-0.8798228104909261
321,30,-0.9326646327972412
324,30,-0.9531546036402384
327,30,-0.616479410065545
330,30,0.0
333,30,0.0
336,30,0.0
339,30,0.0
341,30,0.0
3,33,0.0
6,33,0.0
9,33,0.0
12,33,0.0
15,33,0.0
18,33,-1.7629430558946397
21,33,-2.547151486078898
24,33,-2.4843635823991566
27,33,-2.4595584074656167
30,33,-2.4392241372002497
33,33,-2.3796529240078397
36,33,-2.2962731785244412
39,33,-2.189383612738715
42,33,-2.0647047758102417
45,33,-1.9341123236550226
48,33,-1.780462874306573
51,33,-1.6014840337965224
54,33,-1.4318175845675998
57,33,-1.3272507058249579
60,33,-1.2610781722598605
63,33,-1.2221341530481975
66,33,-1.1742424567540486
69,33,-1.1471162372165256
72,33,-1.106624682744344
75,33,-1.068019734488593
78,33,-1.0111845797962613
81,33,-0.9649671779738532
84,33,-0.910017364554935
87,33,-0.8282493617799547
90,33,-0.7304239008161757
93,33,-0.6429248650868734
96,33,-0.5379126138157315
99,33,-0.43488336271709865
102,33,-0.33134516411357456
105,33,-0.21841200358337826
108,33,-0.11909132947524388
111,33,-0.016375457557539146
114,33,0.09121559684475262
117,33,0.183391482465797
120,33,0.26017522315184277
123,33,0.33441564440727234
126,33,0.3902156452337901
129,33,0.45495716399616665
132,33,0.5194094743993547
135,33,0.5712194840113322
138,33,0.6443218919965956
141,33,0.7090393834643893
144,33,0.7734623087777032
147,33,0.8434229691823324
150,33,0.9197829167048136
153,33,0.9981186323695712
156,33,1.081992546717326
159,33,1.1599889331393771
162,33,1.2380330959955852
165,33,1.3099285364151
168,33,1.3711214992735121
171,33,1.4388720326953464
174,33,1.5118623309665256
177,33,1.5675606065326266
180,33,1.608335468504164
183,33,1.6453594234254625
186,33,1.6821575959523518
189,33,1.7186168432235718
192,33,1.7441266245312161
195,33,1.7690268887413874
198,33,1.7824937105178833
201,33,1.7872998317082722
204,33,1.7891687287224665
207,33,1.796324200100369
210,33,1.7971865601009793
213,33,1.7925138341055975
216,33,1.7773162523905437
219,33,1.7536149819691975
222,33,1.7314380009969075
225,33,1.7157423496246338
228,33,1.7082155678007338
231,33,1.698995378282335
234,33,1.6855499082141452
237,33,1.652480297618442
240,33,1.6156977812449138
243,33,1.5645421875847711
246,33,1.5060809585783217
249,33,1.4318360090255737
252,33,1.3305784596337213
255,33,1.2080356544918485
258,33,1.0667922298113506
261,33,0.923153731558058
264,33,0.7807579239209493
267,33,0.6291892925898234
270,33,0.48568952745861477
273,33,0.36531223522292244
276,33,0.2641107009516822
279,33,0.17415459288491142
282,33,0.10108721918529934
285,33,0.02685519983060658
288,33,-0.027481544762849808
291,33,-0.08117135365804036
294,33,-0.12348399062951405
297,33,-0.15697436200247872
300,33,-0.19819360474745432
303,33,-0.266396411591106
306,33,-0.3268306321567959
309,33,-0.45476843582259285
312,33,-0.5749377111593882
315,33,-0.6892865366405911
318,33,-0.8043166663911607
321,33,-0.8815804057651095
324,33,-0.9171428614192538
327,33,-0.5858680804570516
330,33,0.0
333,33,0.0
336,33,0.0
339,33,0.0
341,33,0.0
3,36,0.0
6,36,0.0
9,36,0.0
12,36,0.0
15,36,0.0
18,36,-1.688909027311537
21,36,-2.4660038153330484
24,36,-2.439077615737915
27,36,-2.4210429986317954
30,36,-2.3765993118286133
33,36,-2.298307869169447
36,36,-2.182038254208035
39,36,-2.041896277003818
42,36,-1.887770758734809
45,36,-1.710315399699741
48,36,-1.5139229562547472
51,36,-1.3223583963182237
54,36,-1.2095684342914157
57,36,-1.1461119519339666
60,36,-1.1186531252331204
63,36,-1.1053153143988714
66,36,-1.0839741362465753
69,36,-1.0798721578386095
72,36,-1.0528283781475491
75,36,-1.0300968488057454
78,36,-0.9807304938634237
81,36,-0.9398247334692214
84,36,-0.8914789689911736
87,36,-0.8181252678235372
90,36,-0.7335682113965353
93,36,-0.6439163552390205
96,36,-0.5290161934163835
99,36,-0.4177303413550059
102,36,-0.2982514235708449
105,36,-0.1727249672015508
108,36,-0.06028285570856598
111,36,0.060848525984005794
114,36,0.18077672024567923
117,36,0.28251005046897465
