end_x,end_y,error
150,12,-0.7128458552890353
153,12,-0.7031764189402262
156,12,-0.690625270207723
159,12,-0.6798704465230306
162,12,-0.6662353409661187
165,12,-0.6553095976511637
168,12,-0.6500651439030966
171,12,-0.6405429972542657
174,12,-0.6346394485897489
177,12,-0.6264273590511746
180,12,-0.6173612276713053
183,12,-0.6111673646503024
186,12,-0.599982910686069
189,12,-0.5928435458077325
192,12,-0.5829108291202121
195,12,-0.5693323082394071
198,12,-0.561793777677748
201,12,-0.5564559035831027
204,12,-0.553910043504503
207,12,-0.5486100647184584
210,12,-0.5354036490122477
213,12,-0.5310480064815946
216,12,-0.5241650607850816
219,12,-0.5192301273345947
222,12,-0.5097498761283027
225,12,-0.49689728683895534
228,12,-0.4843550788031684
231,12,-0.4761163393656413
234,12,-0.47130701276991105
237,12,-0.46639202700720894
240,12,-0.4652529822455512
243,12,-0.47065287166171604
246,12,-0.47268791993459064
249,12,-0.4822274711396959
252,12,-0.4854958984586928
255,12,-0.48319753011067706
258,12,-0.4736073811848958
261,12,-0.45707452297210693
264,12,-0.44733019669850665
267,12,-0.4413134256998698
270,12,-0.4369286033842299
273,12,-0.44162338309817845
276,12,-0.44617556201087105
279,12,-0.4606259796354506
282,12,-0.47443531619177925
285,12,-0.4862837658988105
288,12,-0.49762781461079914
291,12,-0.5002687374750773
294,12,-0.5035568343268501
297,12,-0.5075166092978584
300,12,-0.5164363119337294
303,12,-0.5367374155256484
306,12,-0.5633333788977729
309,12,-0.6045710643132528
312,12,-0.6487900416056315
315,12,-0.6970555782318115
318,12,-0.73731443617079
321,12,-0.7823372417026095
324,12,-0.8392057683732774
327,12,-0.9023962020874023
330,12,-0.9795432885487875
333,12,-0.34473956955803764
336,12,0.0
339,12,0.0
341,12,0.0
3,15,0.0
6,15,0.0
9,15,0.0
12,15,0.0
15,15,0.0
18,15,-1.7076994048224554
21,15,-4.941330697801378
24,15,-4.618093172709147
27,15,-4.368431038326687
30,15,-4.134165869818793
33,15,-3.9187385506100125
36,15,-3.7511133352915444
39,15,-3.63944058948093
42,15,-3.50626720322503
45,15,-3.3806041876475015
48,15,-3.2843325667911105
51,15,-3.2128716044955783
54,15,-3.1483022371927896
57,15,-3.0816970666249595
60,15,-3.0155222945743136
63,15,-2.9525050852033825
66,15,-2.879569345050388
69,15,-2.779286914401584
72,15,-2.6880351967281766
75,15,-2.571880128648546
78,15,-2.454674588309394
81,15,-2.3584167692396374
84,15,-2.2695142692989774
87,15,-2.1930808623631797
90,15,-2.1325893269644842
93,15,-2.0755303700764975
96,15,-2.045350432395935
99,15,-2.018046643998888
102,15,-2.011749188105265
105,15,-1.9976095623440213
108,15,-1.9752675029966567
111,15,-1.9659662246704102
114,15,-1.9458710220124986
117,15,-1.9107080962922838
120,15,-1.8638979064093695
123,15,-1.8196490340762668
126,15,-1.8066202534569635
129,15,-1.7831817468007405
132,15,-1.7400836282306247
135,15,-1.7109858989715576
138,15,-1.6941151751412287
141,15,-1.6700506077872381
144,15,-1.6448194318347507
147,15,-1.5902167956034343
150,15,-1.5682755178875394
153,15,-1.544205559624566
156,15,-1.5092592239379883
159,15,-1.4801611767874823
162,15,-1.4481124348110623
165,15,-1.4244037336773343
168,15,-1.4119017786449857
171,15,-1.3854538202285767
174,15,-1.3621086809370253
177,15,-1.332227521472507
180,15,-1.3009962638219197
183,15,-1.2756275203492906
186,15,-1.224292708767785
189,15,-1.19575830300649
192,15,-1.1559696859783597
195,15,-1.1174495816230774
198,15,-1.099433335993025
201,15,-1.0807055168681674
204,15,-1.073467453320821
207,15,-1.0585949156019423
210,15,-1.0249197747972276
213,15,-1.0161699056625366
216,15,-0.9849549598164029
219,15,-0.95146687163247
222,15,-0.9162609842088487
225,15,-0.8843387828932868
228,15,-0.8564241859647963
231,15,-0.8339855008655124
234,15,-0.8291792141066657
237,15,-0.8288063804308573
240,15,-0.8345226711697049
243,15,-0.8480505413479276
246,15,-0.8575789663526747
249,15,-0.8925915161768595
252,15,-0.8993319869041443
255,15,-0.8811777763896518
258,15,-0.8543764154116312
261,15,-0.8251206013891432
264,15,-0.8090494672457377
267,15,-0.8075809412532382
270,15,-0.8090843359629313
273,15,-0.8371224072244432
276,15,-0.8807228604952494
279,15,-0.9496797521909078
282,15,-1.0324504441685147
285,15,-1.1222959690623813
288,15,-1.226355128818088
291,15,-1.3096808327568903
294,15,-1.398482534620497
297,15,-1.4693878491719563
300,15,-1.534605860710144
303,15,-1.6036884784698486
306,15,-1.679970039261712
309,15,-1.7798941135406494
312,15,-1.8755605220794678
315,15,-1.998772144317627
318,15,-2.1328639719221325
321,15,-2.246265835232205
324,15,-2.3889041211869984
327,15,-2.573575152291192
330,15,-2.784215317832099
333,15,-0.9813163015577528
336,15,0.0
339,15,0.0
341,15,0.0
3,18,0.0
6,18,0.0
9,18,0.0
12,18,0.0
15,18,-1.717814286549886
18,18,-4.930737813313802
21,18,-4.617939631144206
24,18,-4.325113932291667
27,18,-4.102058039771186
30,18,-3.9073677592807345
33,18,-3.752627478705512
36,18,-3.6208057668473987
39,18,-3.498726977242364
42,18,-3.390776899125841
45,18,-3.3043696880340576
48,18,-3.2309239970313177
51,18,-3.148231691784329
54,18,-3.041852209303114
57,18,-2.9257786009046765
60,18,-2.7749016284942627
63,18,-2.6088613404168024
66,18,-2.4413172933790417
69,18,-2.2727413177490234
72,18,-2.1396364900800915
75,18,-2.0231506956948175
78,18,-1.9272546900643244
81,18,-1.8443647358152602
84,18,-1.764955719312032
87,18,-1.6678403748406305
90,18,-1.5848063627878826
93,18,-1.5097041262520685
96,18,-1.4587095578511555
99,18,-1.4164543416765
102,18,-1.3938689629236858
105,18,-1.3786105314890544
108,18,-1.3553475538889568
111,18,-1.3367960850397747
114,18,-1.3141508102416992
117,18,-1.2861415545145671
120,18,-1.2505222426520453
123,18,-1.1982447240087721
126,18,-1.1624963151084051
129,18,-1.124693128797743
132,18,-1.086136327849494
135,18,-1.0576464666260614
138,18,-1.0213200052579243
141,18,-0.9775908986727396
144,18,-0.9476728704240587
147,18,-0.9052034417788187
150,18,-0.8832629323005676
153,18,-0.8582965996530321
156,18,-0.824695262644026
159,18,-0.8007411691877577
162,18,-0.7707388798395792
165,18,-0.7425740957260132
168,18,-0.72588625881407
171,18,-0.6956523656845093
174,18,-0.649740520450804
177,18,-0.6170467303858863
180,18,-0.5821621716022491
183,18,-0.5583400362067752
186,18,-0.5089625815550486
189,18,-0.4782076080640157
192,18,-0.44400665329562294
195,18,-0.41619504822625053
198,18,-0.3945366491874059
201,18,-0.3666883168949021
204,18,-0.3444991765750779
207,18,-0.33207179605960846
210,18,-0.30396122650967705
213,18,-0.27995948327912223
216,18,-0.24476912483159038
219,18,-0.207392079445223
222,18,-0.178360503166914
225,18,-0.14612427436643177
228,18,-0.12612532493140963
231,18,-0.1093140302432908
234,18,-0.11193001353078419
237,18,-0.11998807887236278
240,18,-0.13509401347902086
243,18,-0.15332249138090345
246,18,-0.16259814674655595
249,18,-0.19208564050495625
252,18,-0.20235928582648435
255,18,-0.1910694001449479
258,18,-0.18936482899718815
261,18,-0.1863904432911012
264,18,-0.19949604974438748
267,18,-0.24185055080387327
270,18,-0.27674442115757203
273,18,-0.3338874363236957
276,18,-0.3900311523013645
279,18,-0.45740105046166313
282,18,-0.5465611881679959
285,18,-0.6356159912215339
288,18,-0.7227906121148003
291,18,-0.8227645423677232
294,18,-0.9743775261773003
297,18,-1.1324160628848605
300,18,-1.2788601318995159
303,18,-1.4034820000330608
306,18,-1.5412390232086182
309,18,-1.67314789030287
312,18,-1.7777928511301677
315,18,-1.8886347346835666
318,18,-2.0029776758617825
321,18,-2.1069876617855496
324,18,-2.2142524454328747
327,18,-2.386230362786187
330,18,-2.581188758214315
333,18,-0.910589509540134
336,18,0.0
339,18,0.0
341,18,0.0
3,21,0.0
6,21,0.0
9,21,0.0
12,21,-1.1442932552761502
15,21,-4.960099856058757
18,21,-4.637434588538276
21,21,-4.333939605289036
24,21,-4.071872976091173
27,21,-3.8876199457380505
30,21,-3.7257220215267606
33,21,-3.622395541932848
36,21,-3.5119779904683432
39,21,-3.404043091668023
42,21,-3.2985831366644964
45,21,-3.1899130609300403
48,21,-3.073001252280341
51,21,-2.9350801044040256
54,21,-2.7536580562591553
57,21,-2.542562961578369
60,21,-2.304706652959188
63,21,-2.1065211958355374
66,21,-1.9470612870322332
69,21,-1.8140022224850125
72,21,-1.7030784289042156
75,21,-1.6034035020404391
78,21,-1.5207937690946791
81,21,-1.4446303711997137
84,21,-1.3644090096155803
87,21,-1.2660843133926392
90,21,-1.1807496547698975
93,21,-1.0986924635039435
96,21,-1.034024092886183
99,21,-0.9778937101364136
102,21,-0.9327176875538297
105,21,-0.9006925291485257
108,21,-0.8704245355394151
111,21,-0.8295654455820719
114,21,-0.8033173614078097
117,21,-0.7719612320264181
120,21,-0.7372851371765137
123,21,-0.6845637228753831
126,21,-0.6380322608682845
129,21,-0.6002958781189389
132,21,-0.5635289582941267
135,21,-0.5298891398641798
138,21,-0.48073246743943954
141,21,-0.43042565551069045
144,21,-0.38379040857156116
147,21,-0.33898434705204433
150,21,-0.3032774055997531
153,21,-0.269959784216351
156,21,-0.24051608973079258
159,21,-0.21865587888492477
162,21,-0.19965874403715134
165,21,-0.1722226468846202
168,21,-0.14410878914511865
171,21,-0.10923199231425922
174,21,-0.05024945984284083
177,21,-0.009890985655753562
180,21,0.04099633606771628
183,21,0.07171625975105497
186,21,0.11382675998740727
189,21,0.14346330861250559
192,21,0.17009067431920105
195,21,0.19978307376408744
198,21,0.2284376174211502
201,21,0.26752640182773274
204,21,0.296454808778233
207,21,0.31977641665273243
210,21,0.3386089735560947
213,21,0.36634404791726005
216,21,0.39649851620197296
219,21,0.4184946616490682
222,21,0.4445486780669954
225,21,0.4669484562344021
228,21,0.4745730426576402
231,21,0.5011255476209853
234,21,0.502357284228007
237,21,0.48622623417112565
240,21,0.4655100935035282
243,21,0.4451911283863915
246,21,0.4278532763322194
249,21,0.40672341154681313
252,21,0.39017430941263836
255,21,0.38480885657999253
258,21,0.36500176787376404
261,21,0.3306468360953861
264,21,0.28224197526772815
267,21,0.20440061804321077
270,21,0.12865369769537616
273,21,0.04508043121960428
276,21,-0.03338582110073832
279,21,-0.10984919323689407
282,21,-0.2000027745962143
285,21,-0.28480754295984906
288,21,-0.3530980298916499
291,21,-0.43661200669076705
294,21,-0.5618420773082309
297,21,-0.7026223209169176
300,21,-0.8651654720306396
303,21,-1.0473442143864102
306,21,-1.2632949087354872
309,21,-1.4459880193074544
312,21,-1.590243207083808
315,21,-1.7488830354478624
318,21,-1.8936565849516127
321,21,-2.015567276212904
324,21,-2.1050736904144287
327,21,-2.2335273689693875
330,21,-2.4080220328436956
333,21,-0.8474940723843045
336,21,0.0
339,21,0.0
341,21,0.0
3,24,0.0
6,24,0.0
9,24,0.0
12,24,-1.6308289104037814
15,24,-4.660213152567546
18,24,-4.356100188361274
21,24,-4.093084096908569
24,24,-3.868695471021864
27,24,-3.732893228530884
30,24,-3.6286504003736706
33,24,-3.538044558631049
36,24,-3.4180767801072864
39,24,-3.275424003601074
42,24,-3.120460483762953
45,24,-2.9607741832733154
48,24,-2.771880785624186
51,24,-2.5421678490108914
54,24,-2.264519294102987
57,24,-2.0261416700151234
60,24,-1.8353298372692533
63,24,-1.6902625163396199
66,24,-1.5775636302100287
69,24,-1.4953719245062933
72,24,-1.403889536857605
75,24,-1.322937700483534
78,24,-1.244999302758111
81,24,-1.1732306745317247
84,24,-1.1029216713375516
87,24,-1.0106181104977925
90,24,-0.918664640850491
93,24,-0.8355612225002713
96,24,-0.7564694285392761
99,24,-0.6855991813871596
102,24,-0.6132787333594428
105,24,-0.5535628232691023
108,24,-0.5086028840806749
111,24,-0.45392437775929767
114,24,-0.4102614223957062
117,24,-0.3638983368873596
120,24,-0.3184927850961685
123,24,-0.26904837373230195
126,24,-0.20428108713693088
129,24,-0.15671547502279282
132,24,-0.11405095980606145
135,24,-0.07619938916630214
138,24,-0.02772756720272203
141,24,0.021387798401216667
144,24,0.06501991053422292
147,24,0.1092695180947582
150,24,0.1561130254736377
153,24,0.19371190004878575
156,24,0.2303005134065946
159,24,0.25655554400549996
162,24,0.2932489688197772
165,24,0.3266278803348541
168,24,0.36543630725807613
171,24,0.4067072785562939
174,24,0.48107679684956867
177,24,0.525705463356442
180,24,0.5748007231288486
183,24,0.6160963674386343
186,24,0.6528756055567
189,24,0.6881860362158881
192,24,0.7207406030760871
195,24,0.7414383623335097
198,24,0.7722888456450568
201,24,0.8035717606544495
204,24,0.8242879774835374
207,24,0.8520150581995646
210,24,0.8678226735856798
213,24,0.9002789126502143
216,24,0.9243165453275045
219,24,0.9443242152531942
222,24,0.9672448568873935
225,24,0.9803837537765503
228,24,0.9734014140235053
231,24,0.9804911083645291
234,24,0.9776494105656942
237,24,0.9566086398230659
240,24,0.9335829284456041
243,24,0.9110123713811239
246,24,0.8928123646312289
249,24,0.8777870469623141
252,24,0.8499178489049276
255,24,0.8184712529182434
258,24,0.766318056318495
261,24,0.688239594300588
264,24,0.6048823098341624
267,24,0.4994601474867927
270,24,0.4055725799666511
273,24,0.30039339595370823
276,24,0.2000883867343267
279,24,0.12112318600217502
282,24,0.03996342762062947
285,24,-0.0397093610631095
288,24,-0.10312979233761628
291,24,-0.1857109194000562
294,24,-0.2891278747055266
297,24,-0.4049950871202681
300,24,-0.5290258725484213
303,24,-0.6704402764638265
306,24,-0.9006358782450358
309,24,-1.1462385124630399
312,24,-1.3462718460294936
315,24,-1.5611954927444458
318,24,-1.7404373354381986
321,24,-1.8940588765674167
324,24,-2.0196929375330606
327,24,-2.1311996512942843
330,24,-2.2723565896352134
333,24,-0.7941847377353244
336,24,0.0
339,24,0.0
341,24,0.0
3,27,0.0
6,27,0.0
9,27,0.0
12,27,-1.5415231386820476
15,27,-4.405106756422255
18,27,-4.127865632375081
21,27,-3.913360251320733
24,27,-3.744434568617079
27,27,-3.6478722625308566
30,27,-3.5476281378004284
33,27,-3.4343369801839194
36,27,-3.2701384756300182
39,27,-3.079112927118937
42,27,-2.8600504133436413
45,27,-2.6151097880469427
48,27,-2.3141151004367404
51,27,-2.027984764840868
54,27,-1.8046790891223483
57,27,-1.6327850156360202
60,27,-1.4932317733764648
63,27,-1.3872639603084989
66,27,-1.3061874442630343
69,27,-1.2478470669852362
72,27,-1.1710680458280776
75,27,-1.1131621599197388
78,27,-1.047757950094011
81,27,-0.9801139434178671
84,27,-0.9090368813938565
87,27,-0.8201049102677239
90,27,-0.7331439918941922
93,27,-0.6562645766470168
96,27,-0.5684835513432821
99,27,-0.4860949648751153
102,27,-0.38906090127097237
105,27,-0.3070036752356423
108,27,-0.2442366298702028
111,27,-0.17125494529803595
114,27,-0.11097483864674966
117,27,-0.050231843514160976
120,27,0.009223087173369195
123,27,0.05838537340362867
126,27,0.12485223646379179
129,27,0.1769167822268274
132,27,0.23025135530365837
135,27,0.28011937108304763
138,27,0.32781751619444954
141,27,0.37134222355153823
144,27,0.4148079819149441
147,27,0.46366484297646415
150,27,0.5215435690350003
153,27,0.5730208920107948
156,27,0.6248908142248789
159,27,0.6680452492502
162,27,0.7162604000833299
165,27,0.7686020731925964
168,27,0.823806987868415
171,27,0.8728881478309631
174,27,0.945738673210144
177,27,0.9921843078401353
180,27,1.037777218553755
183,27,1.0759915577040777
186,27,1.0980525877740648
189,27,1.1344446407424078
192,27,1.1650640567143757
195,27,1.1824597517649333
198,27,1.2079235712687175
201,27,1.2406183613671198
204,27,1.2671299245622423
207,27,1.2918145259221394
210,27,1.2982609272003174
213,27,1.3259185552597046
216,27,1.338037371635437
219,27,1.356939156850179
222,27,1.3654500775867038
225,27,1.370040390226576
228,27,1.3617059654659696
231,27,1.3493926260206435
234,27,1.3371209700902302
237,27,1.32064954439799
240,27,1.2900898721483018
243,27,1.2737841341230605
246,27,1.2492089933819241
249,27,1.2217155694961548
252,27,1.179519322183397
255,27,1.1204152504603069
258,27,1.0308173100153606
261,27,0.9176000091764662
264,27,0.7880576451619467
267,27,0.6695493989520602
270,27,0.5468697746594747
273,27,0.4195999072657691
276,27,0.3107924461364746
279,27,0.2220571885506312
282,27,0.14273801528745228
285,27,0.07305640458232826
288,27,0.015921167279076245
291,27,-0.04015238008772334
294,27,-0.10784855816099378
297,27,-0.19789528763956493
300,27,-0.2947019421392017
303,27,-0.38848740855852765
306,27,-0.5389748315016428
309,27,-0.7718703481886122
312,27,-1.0334646503130596
315,27,-1.3215044074588351
318,27,-1.5631821817821927
321,27,-1.7586321698294745
324,27,-1.9122247166103787
327,27,-2.0319931639565363
330,27,-2.1445517010158963
333,27,-0.7423692014482286
336,27,0.0
339,27,0.0
341,27,0.0
3,30,0.0
6,30,0.0
9,30,0.0
12,30,-1.4559739960564508
15,30,-4.171225547790527
18,30,-3.9351917107899985
21,30,-3.7749270333184137
24,30,-3.6455821461147733
27,30,-3.54712094200982
30,30,-3.4201111793518066
33,30,-3.2630358272128634
36,30,-3.0535487598843045
39,30,-2.807260274887085
42,30,-2.51593287785848
45,30,-2.1721054448021784
48,30,-1.86304685804579
51,30,-1.6324049234390259
54,30,-1.4700467321607802
57,30,-1.348599420653449
60,30,-1.247045053376092
63,30,-1.1844121085272894
66,30,-1.1341337892744277
69,30,-1.0980099704530504
72,30,-1.0497703552246094
75,30,-1.011110285917918
78,30,-0.9603158434232076
81,30,-0.8963671260409884
84,30,-0.8124752243359884
87,30,-0.7252408332294888
90,30,-0.6392379071977403
93,30,-0.5493339068359799
96,30,-0.45374880565537346
99,30,-0.36113496952586704
102,30,-0.2591253204478158
105,30,-0.1583748302525944
108,30,-0.057134633883833885
111,30,0.03174622915685177
114,30,0.09918503452920252
117,30,0.16384220123291016
120,30,0.23291012148062387
123,30,0.29300977620813584
126,30,0.35033391581641304
129,30,0.40273187557856244
132,30,0.46733538972006905
135,30,0.5352119505405426
138,30,0.595160722732544
141,30,0.6438462734222412
144,30,0.7035514050059848
147,30,0.764146606127421
150,30,0.8319772150781419
153,30,0.8966030147340562
156,30,0.9539441665013632
159,30,1.0204230149586995
162,30,1.0866939822832744
165,30,1.1498527394400702
168,30,1.2144316302405462
171,30,1.2603266106711493
174,30,1.3247453106774225
177,30,1.3696520858340793
180,30,1.4053694672054715
183,30,1.4379279878404405
186,30,1.4501285817888048
189,30,1.4812010791566637
192,30,1.5134203963809543
195,30,1.5388164917627971
198,30,1.569979773627387
201,30,1.6016251113679674
204,30,1.6263427999284532
207,30,1.6526129245758057
210,30,1.6624106963475545
213,30,1.6713384257422552
216,30,1.6643402576446533
219,30,1.6614141199323866
222,30,1.655972547001309
225,30,1.645112673441569
228,30,1.6327852540545993
231,30,1.6067702505323622
234,30,1.5939787758721247
237,30,1.5795358816782634
240,30,1.5575289328893025
243,30,1.5412599643071492
246,30,1.5050172143512301
249,30,1.4587164322535198
252,30,1.3904427025053236
255,30,1.29580639468299
258,30,1.175279074245029
261,30,1.0339665677812364
264,30,0.8798165851169162
267,30,0.7403181195259094
270,30,0.6050695710712009
273,30,0.46796464257770115
276,30,0.35011764367421466
279,30,0.24578537046909332
282,30,0.16597718331548902
285,30,0.1046612494521671
288,30,0.055712207323975034
291,30,0.011140842419182364
294,30,-0.02522944322683745
297,30,-0.08242735887567203
300,30,-0.14199205322398079
303,30,-0.19486527972751194
306,30,-0.297513872385025
309,30,-0.4493175480100844
312,30,-0.6770117580890656
315,30,-1.0213458869192336
318,30,-1.3388737969928317
321,30,-1.580963757303026
324,30,-1.772949390941196
327,30,-1.906865159670512
330,30,-2.007296906577216
333,30,-0.6977220376332601
336,30,0.0
339,30,0.0
341,30,0.0
3,33,0.0
6,33,0.0
9,33,0.0
12,33,-1.3795513576931424
15,33,-3.9733943939208984
18,33,-3.7915079593658447
21,33,-3.6712075074513755
24,33,-3.5622949335310192
27,33,-3.43051897154914
30,33,-3.2587159474690757
33,33,-3.04833902253045
36,33,-2.7712213728162975
39,33,-2.444986793729994
42,33,-2.079335742526584
45,33,-1.7445884413189359
48,33,-1.4838222927517362
51,33,-1.3017797337638006
54,33,-1.1982773939768474
57,33,-1.1280839178297255
60,33,-1.0771529144710965
63,33,-1.0648731920454237
66,33,-1.0464090241326227
69,33,-1.0285372469160292
72,33,-1.0063726637098525
75,33,-0.9844925800959269
78,33,-0.9330936471621195
81,33,-0.8649800684716966
84,33,-0.7830203043089973
87,33,-0.7098312377929688
90,33,-0.6180184019936455
93,33,-0.5096666978465186
96,33,-0.400100009308921
99,33,-0.2991543875800239
102,33,-0.19228828284475538
105,33,-0.06983657522747914
108,33,0.05296000724451409
111,33,0.15380682133966023
114,33,0.2382425053252114
117,33,0.31936027606328327
120,33,0.39182395074102616
123,33,0.4594590432114071
126,33,0.5095066361957126
129,33,0.5603554248809814
132,33,0.6209720108244154
135,33,0.6913384596506754
138,33,0.756140755282508
141,33,0.8265329798062643
144,33,0.9037561549080743
147,33,0.9771295123630099
150,33,1.0625318553712633
153,33,1.1469025214513142
156,33,1.223107589615716
